txn_id,user_id,merchant,category,amount,datetime,city,cashback,status
TXN004276,USR0007,Reliance Fresh,Groceries,156.12,2024-05-27 00:18:32,Kolkata,2.05,approved
TXN004277,USR0335,Myntra,Shopping,2751.19,2024-05-27 01:59:16,Mumbai,631.43,approved
TXN004278,USR0328,Hotstar,Entertainment,305.89,2024-05-27 05:54:25,Bangalore,8.06,approved
TXN004279,USR0032,McDonald's,Dining,289.32,2024-05-27 05:57:14,Bangalore,,approved
TXN004280,USR0388,Indian Oil,Fuel,41.14,2024-05-27 07:57:46,Kanpur,6.29,approved
TXN004281,USR0111,DMart,Groceries,270.15,2024-05-27 07:58:17,Kolkata,,approved
TXN004282,USR0260,Zepto,Groceries,262.39,2024-05-27 08:38:21,Mumbai,7.34,approved
TXN004283,USR0155,Dream11,Entertainment,29.96,2024-05-27 09:18:39,Chennai,1.06,approved
TXN004284,USR0140,Zepto,Groceries,93.98,2024-05-27 10:02:48,Chennai,1.22,approved
TXN004285,USR0190,BigBasket,Groceries,227.4,2024-05-27 11:23:02,Bangalore,4.91,approved
TXN004286,USR0254,Netmeds,Healthcare,1851.09,2024-05-27 13:01:25,Kanpur,24.36,approved
TXN004287,USR0200,Dream11,Entertainment,348.55,2024-05-27 14:32:38,Bangalore,11.92,approved
TXN004288,USR0028,BigBasket,Groceries,38.17,2024-05-27 15:40:37,Jaipur,0.85,approved
TXN004289,USR0100,Samsung Plaza,Electronics,7767.84,2024-05-27 17:54:53,Bangalore,107.82,approved
TXN004290,USR0396,IRCTC,Travel,6353.86,2024-05-27 19:08:29,Mumbai,132.18,approved
TXN004291,USR0164,Zomato,Dining,460.16,2024-05-27 19:17:51,Chennai,17.43,approved
TXN004292,USR0176,Samsung Plaza,Electronics,1730.84,2024-05-27 19:21:28,Delhi,27.88,approved
TXN004293,USR0096,INOX,Entertainment,65.51,2024-05-27 19:22:32,Kanpur,,approved
TXN004294,USR0227,Dream11,Entertainment,109.87,2024-05-27 20:19:03,Delhi,4.07,approved
TXN004295,USR0320,Croma,Electronics,5376.58,2024-05-27 20:23:44,Hyderabad,0.0,declined
TXN004296,USR0321,DMart,Groceries,230.85,2024-05-27 20:36:29,Mumbai,0.0,declined
TXN004297,USR0275,Spencer's,Groceries,334.93,2024-05-27 20:38:38,Kolkata,9.25,approved
TXN004298,USR0253,Amazon,Shopping,2182.87,2024-05-27 21:00:56,Mumbai,26.59,approved
TXN004299,USR0111,Shell,Fuel,107.94,2024-05-27 21:31:06,Mumbai,0.72,approved
TXN004300,USR0334,Airtel,Utilities,709.01,2024-05-27 21:45:17,Pune,5.0,approved
TXN004301,USR0221,Netmeds,Healthcare,1498.34,2024-05-27 22:23:41,Mumbai,42.56,approved
TXN004302,USR0297,Shell,Fuel,83.14,2024-05-27 22:25:26,Bangalore,0.67,approved
TXN004303,USR0250,PharmEasy,Healthcare,993.86,2024-05-27 22:30:45,Hyderabad,158.93,approved
TXN004304,USR0291,Hotstar,Entertainment,302.79,2024-05-27 22:31:27,Hyderabad,8.22,approved
TXN004305,USR0363,Swiggy,Dining,504.64,2024-05-27 22:34:03,Jaipur,7.65,approved
TXN004306,USR0119,Netmeds,Healthcare,1524.93,2024-05-27 22:44:24,Jaipur,35.32,approved
TXN004307,USR0138,Flipkart,Shopping,10.0,2024-05-27 22:45:07,Pune,0.32,approved
TXN004308,USR0300,Vijay Sales,Electronics,6139.12,2024-05-28 01:00:48,Mumbai,104.09,approved
TXN004309,USR0209,Barbeque Nation,Dining,549.26,2024-05-28 01:30:19,Bangalore,11.95,approved
TXN004310,USR0226,BigBasket,Groceries,282.66,2024-05-28 01:41:37,Mumbai,7.41,approved
TXN004311,USR0024,PVR Cinemas,Entertainment,424.98,2024-05-28 02:04:22,Delhi,6.7,approved
TXN004312,USR0129,HP Petrol Pump,Fuel,178.6,2024-05-28 02:09:56,Mumbai,1.77,approved
TXN004313,USR0394,Reliance Fresh,Groceries,255.17,2024-05-28 03:19:51,Hyderabad,2.83,approved
TXN004314,USR0360,PharmEasy,Healthcare,460.08,2024-05-28 06:00:36,Kanpur,13.78,approved
TXN004315,USR0136,Vijay Sales,Electronics,11371.61,2024-05-28 06:48:38,Delhi,189.49,approved
TXN004316,USR0015,Reliance Fresh,Groceries,133.43,2024-05-28 09:59:48,Mumbai,3.47,approved
TXN004317,USR0268,Haldiram's,Dining,10.0,2024-05-28 10:21:36,Chennai,0.41,approved
TXN004318,USR0291,BPCL,Fuel,125.72,2024-05-28 10:25:52,Pune,0.65,approved
TXN004319,USR0002,MakeMyTrip,Travel,1928.76,2024-05-28 11:07:24,Chennai,56.28,approved
TXN004320,USR0209,Spencer's,Groceries,219.32,2024-05-28 11:26:31,Kolkata,4.32,approved
TXN004321,USR0357,BSNL,Utilities,342.0,2024-05-28 13:18:40,Kolkata,,approved
TXN004322,USR0256,Myntra,Shopping,1065.63,2024-05-28 14:08:25,Chennai,41.42,approved
TXN004323,USR0314,Vijay Sales,Electronics,2816.1,2024-05-28 16:34:36,Pune,53.04,approved
TXN004324,USR0145,IndiGo,Travel,3619.2,2024-05-28 17:19:36,Mumbai,148.11,approved
TXN004325,USR0201,Zepto,Groceries,158.41,2024-05-28 18:46:57,Delhi,3.07,approved
TXN004326,USR0123,Barbeque Nation,Dining,819.71,2024-05-28 19:44:41,Chennai,30.42,approved
TXN004327,USR0093,Airtel,Utilities,928.34,2024-05-28 19:51:08,Mumbai,7.77,approved
TXN004328,USR0110,Haldiram's,Dining,294.39,2024-05-28 19:51:19,Chennai,9.03,approved
TXN004329,USR0135,Dream11,Entertainment,267.73,2024-05-28 20:45:57,Kanpur,8.6,approved
TXN004330,USR0335,McDonald's,Dining,723.08,2024-05-28 21:16:16,Hyderabad,22.51,approved
TXN004331,USR0329,Haldiram's,Dining,620.38,2024-05-28 22:15:34,Delhi,14.94,approved
TXN004332,USR0015,INOX,Entertainment,152.45,2024-05-28 22:22:40,Mumbai,5.28,approved
TXN004333,USR0075,IRCTC,Travel,4987.48,2024-05-28 23:28:28,Bangalore,0.0,declined
TXN004334,USR0075,Meesho,Shopping,1183.07,2024-05-28 23:44:28,Kanpur,0.0,declined
TXN004335,USR0075,Cleartrip,Travel,6440.17,2024-05-28 23:51:28,Delhi,0.0,declined
TXN004336,USR0075,Amazon,Shopping,6647.35,2024-05-29 00:12:28,Bangalore,0.0,declined
TXN004337,USR0075,Meesho,Shopping,3114.17,2024-05-29 00:12:28,Mumbai,0.0,declined
TXN004338,USR0036,Reliance Digital,Electronics,6342.6,2024-05-29 03:02:04,Kolkata,102.74,approved
TXN004339,USR0006,Swiggy,Dining,791.44,2024-05-29 04:22:37,Mumbai,16.01,approved
TXN004340,USR0199,Indian Oil,Fuel,103.1,2024-05-29 04:53:26,Hyderabad,0.53,approved
TXN004341,USR0349,Barbeque Nation,Dining,558.25,2024-05-29 09:00:04,Mumbai,26.2,approved
TXN004342,USR0268,BPCL,Fuel,115.77,2024-05-29 09:47:17,Hyderabad,0.79,approved
TXN004343,USR0170,Hotstar,Entertainment,10.0,2024-05-29 11:44:20,Chennai,0.19,approved
TXN004344,USR0291,HP Petrol Pump,Fuel,125.52,2024-05-29 11:55:41,Chennai,1.06,approved
TXN004345,USR0006,Reliance Fresh,Groceries,121.55,2024-05-29 12:05:06,Delhi,1.4,approved
TXN004346,USR0391,BESCOM,Utilities,511.06,2024-05-29 12:42:30,Chennai,4.61,approved
TXN004347,USR0031,BigBasket,Groceries,304.97,2024-05-29 12:58:06,Bangalore,6.88,approved
TXN004348,USR0111,Flipkart,Shopping,1159.99,2024-05-29 14:28:14,Delhi,11.7,approved
TXN004349,USR0125,Ola Cabs,Travel,11199.06,2024-05-29 18:02:04,Delhi,534.95,approved
TXN004350,USR0193,MakeMyTrip,Travel,3665.0,2024-05-29 18:07:04,Chennai,124.61,approved
TXN004351,USR0197,Zomato,Dining,412.71,2024-05-29 18:12:51,Hyderabad,6.91,approved
TXN004352,USR0379,INOX,Entertainment,294.01,2024-05-29 18:13:36,Mumbai,7.0,approved
TXN004353,USR0191,Meesho,Shopping,2376.25,2024-05-29 18:25:54,Delhi,36.11,approved
TXN004354,USR0130,Swiggy,Dining,367.41,2024-05-29 18:30:14,Chennai,11.23,approved
TXN004355,USR0294,Essar Fuel,Fuel,88.9,2024-05-29 18:41:21,Mumbai,0.5,approved
TXN004356,USR0232,IRCTC,Travel,5675.11,2024-05-29 19:20:23,Mumbai,329.28,approved
TXN004357,USR0297,Swiggy,Dining,783.73,2024-05-29 19:42:19,Bangalore,15.66,approved
TXN004358,USR0367,Lenskart,Healthcare,41.16,2024-05-29 19:54:39,Delhi,1.07,approved
TXN004359,USR0245,BESCOM,Utilities,603.82,2024-05-29 19:58:58,Chennai,4.95,approved
TXN004360,USR0058,Shell,Fuel,43.31,2024-05-29 20:10:45,Chennai,0.29,approved
TXN004361,USR0137,Reliance Fresh,Groceries,195.41,2024-05-29 20:26:53,Hyderabad,2.11,approved
TXN004362,USR0274,Reliance Fresh,Groceries,323.82,2024-05-29 20:42:04,Mumbai,3.59,approved
TXN004363,USR0315,Zepto,Groceries,158.53,2024-05-29 20:49:12,Pune,4.54,approved
TXN004364,USR0119,Airtel,Utilities,547.22,2024-05-29 21:24:43,Hyderabad,7.36,approved
TXN004365,USR0305,Meesho,Shopping,1381.11,2024-05-29 21:32:50,Mumbai,0.0,declined
TXN004366,USR0392,Reliance Digital,Electronics,2430.91,2024-05-29 21:36:06,Mumbai,36.81,approved
TXN004367,USR0248,Swiggy,Dining,518.63,2024-05-29 22:32:21,Delhi,8.94,approved
TXN004368,USR0238,Airtel,Utilities,816.59,2024-05-30 01:12:53,Chennai,4.96,approved
TXN004369,USR0394,Swiggy,Dining,466.04,2024-05-30 09:53:19,Bangalore,23.15,approved
TXN004370,USR0084,Flipkart,Shopping,1366.07,2024-05-30 12:08:31,Delhi,44.81,approved
TXN004371,USR0057,PharmEasy,Healthcare,1134.58,2024-05-30 13:55:20,Bangalore,0.0,declined
TXN004372,USR0392,BPCL,Fuel,91.7,2024-05-30 15:38:09,Pune,0.83,approved
TXN004373,USR0360,BPCL,Fuel,102.56,2024-05-30 15:47:58,Kolkata,0.84,approved
TXN004374,USR0286,Essar Fuel,Fuel,108.93,2024-05-30 16:17:21,Hyderabad,0.77,approved
TXN004375,USR0378,BookMyShow,Entertainment,344.44,2024-05-30 16:53:58,Bangalore,11.35,approved
TXN004376,USR0208,Vijay Sales,Electronics,7431.65,2024-05-30 18:22:12,Delhi,119.67,approved
TXN004377,USR0120,Spencer's,Groceries,223.89,2024-05-30 18:22:41,Mumbai,43.35,approved
TXN004378,USR0070,Zepto,Groceries,247.41,2024-05-30 19:11:55,Hyderabad,2.82,approved
TXN004379,USR0221,Netmeds,Healthcare,1174.59,2024-05-30 19:12:16,Bangalore,18.5,approved
TXN004380,USR0322,PVR Cinemas,Entertainment,146.75,2024-05-30 19:17:09,Hyderabad,,declined
TXN004381,USR0199,Haldiram's,Dining,223.96,2024-05-30 19:21:19,Kolkata,3.85,approved
TXN004382,USR0128,PharmEasy,Healthcare,741.02,2024-05-30 19:34:12,Mumbai,21.16,approved
TXN004383,USR0269,Apollo Pharmacy,Healthcare,1350.59,2024-05-30 19:34:51,Delhi,30.86,approved
TXN004384,USR0032,BigBasket,Groceries,119.65,2024-05-30 19:44:27,Bangalore,3.28,approved
TXN004385,USR0316,IndiGo,Travel,5331.64,2024-05-30 19:45:35,Delhi,,approved
TXN004386,USR0244,BigBasket,Groceries,290.39,2024-05-30 20:07:38,Chennai,7.31,approved
TXN004387,USR0374,PharmEasy,Healthcare,374.75,2024-05-30 20:13:44,Pune,4.16,approved
TXN004388,USR0113,BESCOM,Utilities,871.48,2024-05-30 20:58:54,Bangalore,5.03,approved
TXN004389,USR0178,Flipkart,Shopping,995.83,2024-05-30 22:04:42,Hyderabad,0.0,declined
TXN004390,USR0212,Hotstar,Entertainment,117.21,2024-05-30 22:35:49,Jaipur,2.9,approved
TXN004391,USR0240,Dream11,Entertainment,515.49,2024-05-30 22:40:30,Kanpur,7.88,approved
TXN004392,USR0394,Essar Fuel,Fuel,155.64,2024-05-30 22:41:13,Delhi,1.17,approved
TXN004393,USR0022,Cleartrip,Travel,4184.44,2024-05-30 22:53:44,Mumbai,191.15,approved
TXN004394,USR0209,Reliance Fresh,Groceries,300.38,2024-05-31 00:11:39,Hyderabad,8.29,approved
TXN004395,USR0080,Croma,Electronics,5369.64,2024-05-31 00:13:39,Bangalore,0.0,declined
TXN004396,USR0358,Cleartrip,Travel,1204.32,2024-05-31 01:55:52,Delhi,39.26,approved
TXN004397,USR0272,Flipkart,Shopping,1389.64,2024-05-31 03:21:51,Mumbai,65.71,approved
TXN004398,USR0127,IRCTC,Travel,7843.74,2024-05-31 04:54:36,Mumbai,450.21,approved
TXN004399,USR0046,Spencer's,Groceries,299.52,2024-05-31 06:08:28,Mumbai,5.16,approved
TXN004400,USR0176,Zepto,Groceries,453.45,2024-05-31 07:02:23,Delhi,7.02,approved
TXN004401,USR0152,Zepto,Groceries,191.44,2024-05-31 08:14:47,Delhi,3.9,approved
TXN004402,USR0219,PharmEasy,Healthcare,1441.25,2024-05-31 09:38:12,Kolkata,27.77,approved
TXN004403,USR0024,Myntra,Shopping,1465.14,2024-05-31 10:03:49,Hyderabad,27.9,approved
TXN004404,USR0204,Dream11,Entertainment,770.69,2024-05-31 13:05:13,Bangalore,21.63,approved
TXN004405,USR0185,Haldiram's,Dining,276.09,2024-05-31 13:39:12,Mumbai,,approved
TXN004406,USR0152,BigBasket,Groceries,208.94,2024-05-31 14:36:34,Mumbai,0.0,declined
TXN004407,USR0238,PVR Cinemas,Entertainment,181.98,2024-05-31 15:01:37,Chennai,6.2,approved
TXN004408,USR0320,Spencer's,Groceries,224.09,2024-05-31 17:39:09,Jaipur,,approved
TXN004409,USR0108,Hotstar,Entertainment,10.0,2024-05-31 19:34:15,Jaipur,0.27,approved
TXN004410,USR0207,Reliance Fresh,Groceries,211.43,2024-05-31 20:01:42,Mumbai,,approved
TXN004411,USR0146,Zomato,Dining,617.29,2024-05-31 20:34:21,Kanpur,8.25,approved
TXN004412,USR0140,Apple Store,Electronics,3672.26,2024-05-31 20:41:05,Kanpur,,approved
TXN004413,USR0214,Barbeque Nation,Dining,346.86,2024-05-31 20:52:37,Chennai,12.82,approved
TXN004414,USR0312,MakeMyTrip,Travel,10.0,2024-05-31 21:18:19,Jaipur,0.41,approved
TXN004415,USR0075,Zepto,Groceries,12.51,2024-05-31 21:32:20,Kanpur,0.23,approved
TXN004416,USR0280,HP Petrol Pump,Fuel,122.68,2024-05-31 21:57:45,Mumbai,0.75,approved
TXN004417,USR0012,Vijay Sales,Electronics,4148.9,2024-05-31 22:19:49,Hyderabad,,declined
TXN004418,USR0369,Apollo Pharmacy,Healthcare,2235.23,2024-05-31 22:32:32,Delhi,0.0,declined
TXN004419,USR0129,INOX,Entertainment,304.52,2024-05-31 22:39:23,Pune,3.48,approved
TXN004420,USR0254,Apollo Pharmacy,Healthcare,1209.32,2024-06-01 01:47:21,Chennai,12.61,approved
TXN004421,USR0364,Reliance Digital,Electronics,5150.55,2024-06-01 02:19:15,Bangalore,72.96,approved
TXN004422,USR0279,IndiGo,Travel,9016.71,2024-06-01 02:19:19,Kolkata,481.95,approved
TXN004423,USR0246,Meesho,Shopping,2016.5,2024-06-01 03:39:14,Bangalore,84.76,approved
TXN004424,USR0324,Flipkart,Shopping,1720.82,2024-06-01 04:36:37,Hyderabad,76.79,approved
TXN004425,USR0310,Nykaa,Shopping,1456.01,2024-06-01 05:48:30,Mumbai,20.0,approved
TXN004426,USR0140,Amazon,Shopping,1112.15,2024-06-01 06:17:24,Mumbai,49.67,approved
TXN004427,USR0028,Flipkart,Shopping,697.76,2024-06-01 06:17:29,Chennai,23.85,approved
TXN004428,USR0324,Lenskart,Healthcare,1175.75,2024-06-01 07:18:21,Chennai,27.09,approved
TXN004429,USR0120,PVR Cinemas,Entertainment,168.25,2024-06-01 08:43:49,Delhi,4.26,approved
TXN004430,USR0326,IRCTC,Travel,6652.36,2024-06-01 08:43:54,Kanpur,0.0,declined
TXN004431,USR0376,Barbeque Nation,Dining,185.48,2024-06-01 09:30:00,Mumbai,3.65,approved
TXN004432,USR0007,DMart,Groceries,161.7,2024-06-01 13:16:36,Delhi,4.17,approved
TXN004433,USR0047,Reliance Digital,Electronics,4753.86,2024-06-01 15:53:55,Mumbai,,approved
TXN004434,USR0335,Jio,Utilities,576.87,2024-06-01 16:29:22,Mumbai,,approved
TXN004435,USR0023,HP Petrol Pump,Fuel,84.67,2024-06-01 17:16:16,Chennai,0.54,approved
TXN004436,USR0021,Airtel,Utilities,647.49,2024-06-01 19:21:41,Chennai,7.81,approved
TXN004437,USR0219,Shell,Fuel,113.99,2024-06-01 20:12:31,Jaipur,0.8,approved
TXN004438,USR0341,Meesho,Shopping,2110.82,2024-06-01 20:16:42,Chennai,67.92,approved
TXN004439,USR0316,Reliance Digital,Electronics,1009.34,2024-06-01 20:46:13,Delhi,16.58,approved
TXN004440,USR0224,Shell,Fuel,92.38,2024-06-01 20:46:26,Kanpur,0.76,approved
TXN004441,USR0140,Zepto,Groceries,357.02,2024-06-01 22:12:05,Mumbai,8.82,approved
TXN004442,USR0193,Reliance Fresh,Groceries,378.16,2024-06-01 22:15:07,Bangalore,4.37,approved
TXN004443,USR0088,Samsung Plaza,Electronics,2977.02,2024-06-01 22:53:22,Chennai,50.32,approved
TXN004444,USR0119,Essar Fuel,Fuel,72.82,2024-06-01 23:35:24,Mumbai,,approved
TXN004445,USR0276,BSNL,Utilities,533.85,2024-06-02 00:28:51,Chennai,6.34,approved
TXN004446,USR0007,BookMyShow,Entertainment,394.86,2024-06-02 00:36:42,Hyderabad,14.2,approved
TXN004447,USR0011,Zomato,Dining,341.09,2024-06-02 01:43:05,Delhi,12.29,approved
TXN004448,USR0228,Nykaa,Shopping,869.95,2024-06-02 01:56:05,Mumbai,0.0,declined
TXN004449,USR0130,HP Petrol Pump,Fuel,127.6,2024-06-02 02:48:08,Mumbai,0.98,approved
TXN004450,USR0326,Spencer's,Groceries,321.12,2024-06-02 03:28:10,Mumbai,0.0,declined
TXN004451,USR0039,PVR Cinemas,Entertainment,259.14,2024-06-02 04:03:59,Kolkata,4.57,approved
TXN004452,USR0329,Vijay Sales,Electronics,7714.89,2024-06-02 09:56:55,Bangalore,0.0,declined
TXN004453,USR0240,Myntra,Shopping,2066.29,2024-06-02 11:58:00,Mumbai,54.57,approved
TXN004454,USR0238,BPCL,Fuel,109.99,2024-06-02 12:30:53,Hyderabad,0.78,approved
TXN004455,USR0270,Shell,Fuel,116.07,2024-06-02 12:54:32,Jaipur,0.61,approved
TXN004456,USR0361,Jio,Utilities,358.91,2024-06-02 14:16:32,Kolkata,3.33,approved
TXN004457,USR0372,Swiggy,Dining,592.59,2024-06-02 17:18:46,Mumbai,7.87,approved
TXN004458,USR0098,Reliance Fresh,Groceries,308.56,2024-06-02 18:36:21,Jaipur,5.38,approved
TXN004459,USR0309,McDonald's,Dining,232.44,2024-06-02 18:37:25,Pune,2.92,approved
TXN004460,USR0166,DMart,Groceries,268.37,2024-06-02 19:11:19,Bangalore,4.13,approved
TXN004461,USR0009,Barbeque Nation,Dining,88.61,2024-06-02 19:25:29,Mumbai,3.8,approved
TXN004462,USR0191,BPCL,Fuel,118.79,2024-06-02 19:35:10,Bangalore,1.11,approved
TXN004463,USR0278,Essar Fuel,Fuel,123.5,2024-06-02 19:52:07,Jaipur,0.91,approved
TXN004464,USR0113,Shell,Fuel,159.19,2024-06-02 20:44:40,Mumbai,0.84,approved
TXN004465,USR0195,Haldiram's,Dining,314.53,2024-06-02 20:46:11,Hyderabad,0.0,declined
TXN004466,USR0095,Swiggy,Dining,668.55,2024-06-02 20:57:13,Bangalore,30.88,approved
TXN004467,USR0242,Dream11,Entertainment,468.32,2024-06-02 22:01:32,Delhi,15.28,approved
TXN004468,USR0065,Reliance Fresh,Groceries,299.55,2024-06-02 22:07:52,Mumbai,4.88,approved
TXN004469,USR0176,Samsung Plaza,Electronics,1836.03,2024-06-02 23:48:13,Kanpur,22.47,approved
TXN004470,USR0327,INOX,Entertainment,392.06,2024-06-03 01:42:19,Pune,14.03,approved
TXN004471,USR0334,BigBasket,Groceries,218.56,2024-06-03 03:30:05,Mumbai,3.68,approved
TXN004472,USR0095,Zomato,Dining,279.27,2024-06-03 04:04:53,Chennai,11.11,approved
TXN004473,USR0063,PharmEasy,Healthcare,388.93,2024-06-03 05:38:54,Pune,10.4,approved
TXN004474,USR0160,Vijay Sales,Electronics,3718.05,2024-06-03 06:02:44,Hyderabad,68.67,approved
TXN004475,USR0152,Meesho,Shopping,1924.5,2024-06-03 07:10:01,Bangalore,44.28,approved
TXN004476,USR0127,Meesho,Shopping,2630.42,2024-06-03 10:04:54,Delhi,0.0,declined
TXN004477,USR0066,Indian Oil,Fuel,84.74,2024-06-03 13:41:11,Jaipur,18.15,approved
TXN004478,USR0339,Ola Cabs,Travel,6701.68,2024-06-03 13:42:29,Jaipur,223.6,approved
TXN004479,USR0119,BSNL,Utilities,684.23,2024-06-03 14:36:14,Kanpur,8.93,approved
TXN004480,USR0138,Apple Store,Electronics,4550.72,2024-06-03 14:54:12,Kanpur,0.0,declined
TXN004481,USR0097,Spencer's,Groceries,172.56,2024-06-03 17:22:43,Chennai,2.77,approved
TXN004482,USR0221,BigBasket,Groceries,263.01,2024-06-03 17:33:11,Pune,41.27,approved
TXN004483,USR0106,PVR Cinemas,Entertainment,444.7,2024-06-03 17:52:06,Mumbai,15.73,approved
TXN004484,USR0046,BPCL,Fuel,119.63,2024-06-03 18:28:03,Bangalore,0.78,approved
TXN004485,USR0187,INOX,Entertainment,453.21,2024-06-03 20:08:27,Pune,17.35,approved
TXN004486,USR0269,Apollo Pharmacy,Healthcare,1802.84,2024-06-03 20:18:26,Mumbai,35.21,approved
TXN004487,USR0341,DMart,Groceries,164.94,2024-06-03 21:31:55,Mumbai,2.28,approved
TXN004488,USR0151,Myntra,Shopping,652.42,2024-06-03 21:37:54,Chennai,,approved
TXN004489,USR0098,INOX,Entertainment,432.77,2024-06-03 21:39:43,Pune,6.04,approved
TXN004490,USR0223,Myntra,Shopping,1267.21,2024-06-03 21:55:10,Bangalore,24.69,approved
TXN004491,USR0145,Shell,Fuel,85.67,2024-06-03 22:11:40,Hyderabad,0.5,approved
TXN004492,USR0393,Barbeque Nation,Dining,880.96,2024-06-03 22:33:31,Mumbai,30.9,approved
TXN004493,USR0375,Swiggy,Dining,630.42,2024-06-03 22:49:25,Pune,20.23,approved
TXN004494,USR0109,Swiggy,Dining,711.64,2024-06-04 01:22:02,Delhi,21.12,approved
TXN004495,USR0096,Jio,Utilities,1067.5,2024-06-04 02:57:25,Mumbai,15.48,approved
TXN004496,USR0314,PharmEasy,Healthcare,1586.83,2024-06-04 03:05:08,Bangalore,40.44,approved
TXN004497,USR0265,DMart,Groceries,248.47,2024-06-04 04:54:08,Chennai,5.19,approved
TXN004498,USR0204,BSNL,Utilities,553.51,2024-06-04 04:58:46,Bangalore,4.12,approved
TXN004499,USR0252,Tata Power,Utilities,1222.29,2024-06-04 05:16:16,Bangalore,,approved
TXN004500,USR0380,Flipkart,Shopping,1631.32,2024-06-04 06:31:22,Chennai,0.0,declined
TXN004501,USR0105,Apple Store,Electronics,6787.56,2024-06-04 09:19:52,Chennai,0.0,declined
TXN004502,USR0174,BPCL,Fuel,56.22,2024-06-04 09:44:57,Bangalore,0.5,approved
TXN004503,USR0278,Samsung Plaza,Electronics,6404.38,2024-06-04 10:51:49,Bangalore,104.69,approved
TXN004504,USR0379,Indian Oil,Fuel,75.64,2024-06-04 13:56:00,Delhi,0.73,approved
TXN004505,USR0042,Croma,Electronics,4545.61,2024-06-04 16:20:53,Kanpur,0.0,declined
TXN004506,USR0023,Indian Oil,Fuel,79.63,2024-06-04 16:48:06,Delhi,0.62,approved
TXN004507,USR0063,PVR Cinemas,Entertainment,397.76,2024-06-04 17:20:33,Delhi,12.38,approved
TXN004508,USR0178,Barbeque Nation,Dining,107.37,2024-06-04 18:54:54,Kolkata,1.59,approved
TXN004509,USR0053,IndiGo,Travel,3315.37,2024-06-04 19:32:31,Delhi,181.31,approved
TXN004510,USR0051,DMart,Groceries,309.14,2024-06-04 19:43:32,Jaipur,3.51,approved
TXN004511,USR0338,Zepto,Groceries,61.16,2024-06-04 19:43:41,Chennai,0.65,approved
TXN004512,USR0072,Ola Cabs,Travel,2881.72,2024-06-04 19:48:23,Mumbai,0.0,declined
TXN004513,USR0360,Swiggy,Dining,656.81,2024-06-04 19:53:53,Delhi,12.18,approved
TXN004514,USR0208,Essar Fuel,Fuel,105.21,2024-06-04 21:16:05,Pune,0.67,approved
TXN004515,USR0167,Haldiram's,Dining,777.78,2024-06-04 21:44:18,Mumbai,10.44,approved
TXN004516,USR0173,Apple Store,Electronics,6019.34,2024-06-04 22:12:16,Delhi,0.0,declined
TXN004517,USR0326,Vijay Sales,Electronics,2644.88,2024-06-04 22:20:30,Jaipur,0.0,declined
TXN004518,USR0259,BPCL,Fuel,90.05,2024-06-04 23:07:43,Kolkata,0.68,approved
TXN004519,USR0278,HP Petrol Pump,Fuel,36.93,2024-06-04 23:19:34,Kanpur,0.24,approved
TXN004520,USR0297,IRCTC,Travel,3481.27,2024-06-04 23:43:18,Bangalore,125.79,approved
TXN004521,USR0319,McDonald's,Dining,422.23,2024-06-05 01:15:08,Pune,8.21,approved
TXN004522,USR0168,Haldiram's,Dining,444.91,2024-06-05 01:46:10,Kolkata,18.63,approved
TXN004523,USR0273,Indian Oil,Fuel,134.04,2024-06-05 02:03:30,Bangalore,23.56,approved
TXN004524,USR0397,Shell,Fuel,103.78,2024-06-05 02:54:27,Mumbai,0.96,approved
TXN004525,USR0217,Swiggy,Dining,548.59,2024-06-05 03:24:46,Bangalore,10.78,approved
TXN004526,USR0131,Tata Power,Utilities,1444.09,2024-06-05 03:39:30,Delhi,17.13,approved
TXN004527,USR0250,Cleartrip,Travel,7653.42,2024-06-05 05:10:06,Jaipur,0.0,declined
TXN004528,USR0007,Reliance Fresh,Groceries,116.23,2024-06-05 08:07:42,Kanpur,1.73,approved
TXN004529,USR0062,DMart,Groceries,81.36,2024-06-05 09:49:06,Jaipur,1.28,approved
TXN004530,USR0161,IRCTC,Travel,2269.34,2024-06-05 13:59:49,Pune,0.0,declined
TXN004531,USR0257,Haldiram's,Dining,596.44,2024-06-05 17:45:45,Delhi,9.03,approved
TXN004532,USR0233,Hotstar,Entertainment,47.15,2024-06-05 18:55:22,Hyderabad,0.71,approved
TXN004533,USR0330,Reliance Digital,Electronics,3217.78,2024-06-05 19:14:02,Kolkata,59.58,approved
TXN004534,USR0028,BESCOM,Utilities,366.69,2024-06-05 19:25:55,Chennai,1.92,approved
TXN004535,USR0275,Apple Store,Electronics,7833.68,2024-06-05 19:54:13,Chennai,97.37,approved
TXN004536,USR0315,Swiggy,Dining,141.09,2024-06-05 19:54:33,Pune,5.55,approved
TXN004537,USR0271,BigBasket,Groceries,188.65,2024-06-05 20:04:20,Bangalore,,approved
TXN004538,USR0185,Tata Power,Utilities,264.52,2024-06-05 20:43:07,Kolkata,3.89,approved
TXN004539,USR0395,Barbeque Nation,Dining,594.41,2024-06-05 20:53:16,Mumbai,28.55,approved
TXN004540,USR0050,Shell,Fuel,129.74,2024-06-05 21:31:39,Mumbai,1.09,approved
TXN004541,USR0024,Nykaa,Shopping,85.05,2024-06-05 21:44:19,Kolkata,11.37,approved
TXN004542,USR0375,INOX,Entertainment,432.51,2024-06-05 21:50:30,Hyderabad,15.22,approved
